pos1 40.8976, pos2 -146.655, pos3 37.1572
1.6 , -25.0161 , 85.3704 , -128.993
1.61 , -24.8948 , 85.0175 , -128.108
1.61 , -25.0161 , 85.3704 , -128.993
1.62 , -24.8948 , 85.065 , -128.061
1.62 , -25.0161 , 85.3704 , -128.993
1.63 , -24.8948 , 84.9937 , -128.108
1.63 , -25.0161 , 85.3704 , -128.993
1.64 , -24.9423 , 84.9937 , -128.084
1.64 , -25.0161 , 85.3704 , -128.993
1.65 , -25.0848 , 84.875 , -128.108
1.65 , -25.0161 , 85.3704 , -128.993
1.66 , -25.0848 , 84.9937 , -128.061
1.66 , -25.0161 , 85.3704 , -128.993
1.67 , -25.1085 , 84.9937 , -128.108
1.67 , -25.0161 , 85.3704 , -128.993
1.68 , -25.1323 , 84.9937 , -128.084
1.68 , -25.0161 , 85.3704 , -128.993
1.69 , -25.1085 , 84.97 , -128.084
1.69 , -25.0161 , 85.3704 , -128.993
1.7 , -25.1323 , 84.97 , -128.061
1.7 , -25.0161 , 85.3704 , -128.993
1.71 , -25.0848 , 84.9937 , -128.108
1.71 , -25.0161 , 85.3704 , -128.993
1.72 , -24.9423 , 84.97 , -128.061
1.72 , -25.0161 , 85.3704 , -128.993
1.73 , -24.8948 , 85.0175 , -128.061
1.73 , -25.0161 , 85.3704 , -128.993
1.74 , -24.8948 , 84.9225 , -128.013
1.74 , -25.0161 , 85.3704 , -128.993
1.75 , -24.871 , 84.9937 , -128.108
1.75 , -25.0161 , 85.3704 , -128.993
1.76 , -24.8472 , 85.0175 , -128.084
1.76 , -25.0161 , 85.3704 , -128.993
1.77 , -24.8472 , 84.97 , -128.084
1.77 , -25.0161 , 85.3704 , -128.993
1.78 , -24.8948 , 84.9937 , -128.061
1.78 , -25.0161 , 85.3704 , -128.993
1.79 , -25.0373 , 84.9937 , -128.061
1.79 , -25.0161 , 85.3704 , -128.993
1.8 , -25.1085 , 84.9937 , -128.061
1.8 , -25.0161 , 85.3704 , -128.993
1.81 , -25.1085 , 84.9937 , -128.061
1.81 , -25.0161 , 85.3704 , -128.993
1.82 , -25.1085 , 85.0175 , -128.061
1.82 , -25.0161 , 85.3704 , -128.993
1.83 , -25.1085 , 85.0175 , -128.061
1.83 , -25.0161 , 85.3704 , -128.993
1.84 , -25.0848 , 84.9937 , -127.966
1.84 , -25.0161 , 85.3704 , -128.993
1.85 , -25.0373 , 84.97 , -127.799
1.85 , -25.0161 , 85.3704 , -128.993
1.86 , -24.871 , 85.0175 , -127.681
1.86 , -25.0161 , 85.3704 , -128.993
1.87 , -24.871 , 85.0412 , -127.633
1.87 , -25.0161 , 85.3704 , -128.993
1.88 , -24.8472 , 84.97 , -127.681
1.88 , -25.0161 , 85.3704 , -128.993
1.89 , -24.871 , 84.9462 , -127.657
1.89 , -25.0161 , 85.3704 , -128.993
1.9 , -24.871 , 84.9937 , -127.681
1.9 , -25.0161 , 85.3704 , -128.993
1.91 , -24.9423 , 84.9937 , -127.633
1.91 , -25.0161 , 85.3704 , -128.993
1.92 , -25.0848 , 85.0412 , -127.681
1.92 , -25.0161 , 85.3704 , -128.993
1.93 , -25.1323 , 85.0175 , -127.633
1.93 , -25.0161 , 85.3704 , -128.993
1.94 , -25.1561 , 84.9937 , -127.681
1.94 , -25.0161 , 85.3704 , -128.993
1.95 , -25.1323 , 85.0175 , -127.657
1.95 , -25.0161 , 85.3704 , -128.993
1.96 , -25.1323 , 85.0412 , -127.704
1.96 , -25.0161 , 85.3704 , -128.993
1.97 , -25.061 , 84.9937 , -127.752
1.97 , -25.0161 , 85.3704 , -128.993
1.98 , -24.871 , 84.9937 , -127.966
1.98 , -25.0161 , 85.3704 , -128.993
1.99 , -24.8235 , 84.97 , -127.918
1.99 , -25.0161 , 85.3704 , -128.993
pos1 -86.6116, pos2 100.87, pos3 -82.8684
0 , -25.3223 , 85.0887 , -127.966
0 , -86.6116 , 100.87 , -82.8684
0.01 , -27.2227 , 86.4903 , -127.942
0.01 , -86.6116 , 100.87 , -82.8684
0.02 , -28.648 , 87.9155 , -127.419
0.02 , -86.6116 , 100.87 , -82.8684
0.03 , -29.7882 , 89.1508 , -123.999
0.03 , -86.6116 , 100.87 , -82.8684
0.04 , -31.0472 , 90.481 , -121.956
0.04 , -86.6116 , 100.87 , -82.8684
0.05 , -32.2112 , 91.645 , -121.885
0.05 , -86.6116 , 100.87 , -82.8684
0.06 , -33.4226 , 92.8802 , -121.528
0.06 , -86.6116 , 100.87 , -82.8684
0.07 , -34.6104 , 94.068 , -119.485
0.07 , -86.6116 , 100.87 , -82.8684
0.08 , -35.8218 , 95.2794 , -116.278
0.08 , -86.6116 , 100.87 , -82.8684
0.09 , -37.0808 , 96.681 , -115.898
0.09 , -86.6116 , 100.87 , -82.8684
0.1 , -38.2923 , 97.9875 , -115.827
0.1 , -86.6116 , 100.87 , -82.8684
0.11 , -39.5038 , 99.2227 , -114.853
0.11 , -86.6116 , 100.87 , -82.8684
0.12 , -40.739 , 100.315 , -112.43
0.12 , -86.6116 , 100.87 , -82.8684
0.13 , -42.0455 , 100.387 , -110.625
0.13 , -86.6116 , 100.87 , -82.8684
0.14 , -43.2333 , 100.41 , -110.482
0.14 , -86.6116 , 100.87 , -82.8684
0.15 , -44.3735 , 100.339 , -109.627
0.15 , -86.6116 , 100.87 , -82.8684
0.16 , -45.6325 , 100.268 , -107.584
0.16 , -86.6116 , 100.87 , -82.8684
0.17 , -46.7014 , 100.244 , -106.278
0.17 , -86.6116 , 100.87 , -82.8684
0.18 , -47.9129 , 100.125 , -106.016
0.18 , -86.6116 , 100.87 , -82.8684
0.19 , -49.2194 , 100.102 , -104.52
0.19 , -86.6116 , 100.87 , -82.8684
0.2 , -50.4309 , 100.078 , -102.43
0.2 , -86.6116 , 100.87 , -82.8684
0.21 , -51.6899 , 100.078 , -101.693
0.21 , -86.6116 , 100.87 , -82.8684
0.22 , -52.8301 , 100.078 , -100.648
0.22 , -86.6116 , 100.87 , -82.8684
0.23 , -54.1841 , 100.102 , -99.1989
0.23 , -86.6116 , 100.87 , -82.8684
0.24 , -55.2768 , 100.054 , -98.1775
0.24 , -86.6116 , 100.87 , -82.8684
0.25 , -56.512 , 100.03 , -96.8948
0.25 , -86.6116 , 100.87 , -82.8684
0.26 , -57.8185 , 100.054 , -95.802
0.26 , -86.6116 , 100.87 , -82.8684
0.27 , -58.9588 , 100.078 , -94.6143
0.27 , -86.6116 , 100.87 , -82.8684
0.28 , -60.194 , 100.007 , -92.8565
0.28 , -86.6116 , 100.87 , -82.8684
0.29 , -61.358 , 100.054 , -91.7638
0.29 , -86.6116 , 100.87 , -82.8684
0.3 , -62.6407 , 100.054 , -90.8611
0.3 , -86.6116 , 100.87 , -82.8684
0.31 , -63.7809 , 100.054 , -89.7209
0.31 , -86.6116 , 100.87 , -82.8684
0.32 , -65.0162 , 100.007 , -88.3906
0.32 , -86.6116 , 100.87 , -82.8684
0.33 , -66.1089 , 100.007 , -87.5592
0.33 , -86.6116 , 100.87 , -82.8684
0.34 , -67.3441 , 100.054 , -86.3715
0.34 , -86.6116 , 100.87 , -82.8684
0.35 , -68.6031 , 100.03 , -84.2573
0.35 , -86.6116 , 100.87 , -82.8684
0.36 , -69.8146 , 100.007 , -83.1884
0.36 , -86.6116 , 100.87 , -82.8684
0.37 , -71.0973 , 99.9591 , -82.7371
0.37 , -86.6116 , 100.87 , -82.8684
0.38 , -72.19 , 100.007 , -81.4306
0.38 , -86.6116 , 100.87 , -82.8684
0.39 , -73.544 , 100.03 , -80.9317
0.39 , -86.6116 , 100.87 , -82.8684
0.4 , -74.708 , 100.054 , -80.9555
0.4 , -86.6116 , 100.87 , -82.8684
0.41 , -75.8957 , 100.054 , -81.098
0.41 , -86.6116 , 100.87 , -82.8684
0.42 , -77.1072 , 99.9828 , -81.6681
0.42 , -86.6116 , 100.87 , -82.8684
0.43 , -78.4375 , 100.03 , -81.9294
0.43 , -86.6116 , 100.87 , -82.8684
0.44 , -79.6252 , 100.054 , -81.9294
0.44 , -86.6116 , 100.87 , -82.8684
0.45 , -80.8842 , 100.03 , -81.9056
0.45 , -86.6116 , 100.87 , -82.8684
0.46 , -82.0719 , 100.007 , -81.9532
0.46 , -86.6116 , 100.87 , -82.8684
0.47 , -83.3309 , 100.054 , -81.9294
0.47 , -86.6116 , 100.87 , -82.8684
0.48 , -84.5186 , 100.03 , -81.9294
0.48 , -86.6116 , 100.87 , -82.8684
0.49 , -85.7064 , 100.007 , -81.8581
0.49 , -86.6116 , 100.87 , -82.8684
0.5 , -86.4428 , 100.054 , -81.9294
0.5 , -86.6116 , 100.87 , -82.8684
0.51 , -86.3952 , 100.078 , -81.9294
0.51 , -86.6116 , 100.87 , -82.8684
0.52 , -86.1102 , 99.9828 , -81.9294
0.52 , -86.6116 , 100.87 , -82.8684
0.53 , -85.9439 , 100.007 , -81.9532
0.53 , -86.6116 , 100.87 , -82.8684
0.54 , -85.8964 , 100.007 , -81.9294
0.54 , -86.6116 , 100.87 , -82.8684
0.55 , -85.8964 , 99.9828 , -81.9532
0.55 , -86.6116 , 100.87 , -82.8684
0.56 , -85.9202 , 99.9828 , -81.8819
0.56 , -86.6116 , 100.87 , -82.8684
0.57 , -85.9439 , 99.9828 , -81.9294
0.57 , -86.6116 , 100.87 , -82.8684
0.58 , -86.0152 , 100.007 , -81.9294
0.58 , -86.6116 , 100.87 , -82.8684
0.59 , -86.0864 , 99.9591 , -81.9056
0.59 , -86.6116 , 100.87 , -82.8684
0.6 , -86.0864 , 99.9828 , -81.9294
0.6 , -86.6116 , 100.87 , -82.8684
0.61 , -86.0864 , 99.9828 , -81.9056
0.61 , -86.6116 , 100.87 , -82.8684
0.62 , -86.0627 , 100.007 , -81.9294
0.62 , -86.6116 , 100.87 , -82.8684
0.63 , -86.0389 , 99.9828 , -81.9056
0.63 , -86.6116 , 100.87 , -82.8684
0.64 , -85.8964 , 99.9591 , -81.9532
0.64 , -86.6116 , 100.87 , -82.8684
0.65 , -85.8726 , 100.007 , -81.9056
0.65 , -86.6116 , 100.87 , -82.8684
0.66 , -85.8726 , 99.9591 , -81.9294
0.66 , -86.6116 , 100.87 , -82.8684
0.67 , -85.9202 , 100.007 , -81.9056
0.67 , -86.6116 , 100.87 , -82.8684
0.68 , -85.9677 , 99.9353 , -81.9769
0.68 , -86.6116 , 100.87 , -82.8684
0.69 , -86.0627 , 100.007 , -81.8819
0.69 , -86.6116 , 100.87 , -82.8684
0.7 , -86.0627 , 99.9591 , -81.9769
0.7 , -86.6116 , 100.87 , -82.8684
0.71 , -86.0627 , 99.9353 , -81.9294
0.71 , -86.6116 , 100.87 , -82.8684
0.72 , -86.0627 , 99.9591 , -81.9294
0.72 , -86.6116 , 100.87 , -82.8684
0.73 , -86.0627 , 99.9828 , -81.9532
0.73 , -86.6116 , 100.87 , -82.8684
0.74 , -86.0627 , 99.8878 , -81.9056
0.74 , -86.6116 , 100.87 , -82.8684
0.75 , -86.0152 , 99.9828 , -81.9532
0.75 , -86.6116 , 100.87 , -82.8684
0.76 , -85.9677 , 99.9828 , -81.9294
0.76 , -86.6116 , 100.87 , -82.8684
0.77 , -85.8726 , 100.054 , -81.9532
0.77 , -86.6116 , 100.87 , -82.8684
0.78 , -85.8726 , 100.007 , -81.9056
0.78 , -86.6116 , 100.87 , -82.8684
0.79 , -85.8726 , 99.9828 , -81.8819
0.79 , -86.6116 , 100.87 , -82.8684
0.8 , -85.8726 , 100.03 , -81.9294
0.8 , -86.6116 , 100.87 , -82.8684
0.81 , -86.0152 , 99.9828 , -81.8819
0.81 , -86.6116 , 100.87 , -82.8684
0.82 , -86.0627 , 99.9353 , -81.9532
0.82 , -86.6116 , 100.87 , -82.8684
0.83 , -86.0627 , 99.9828 , -81.9056
0.83 , -86.6116 , 100.87 , -82.8684
0.84 , -86.0627 , 100.102 , -81.9056
0.84 , -86.6116 , 100.87 , -82.8684
0.85 , -86.0864 , 100.007 , -81.9056
0.85 , -86.6116 , 100.87 , -82.8684
0.86 , -86.0389 , 100.007 , -81.9056
0.86 , -86.6116 , 100.87 , -82.8684
0.87 , -85.9914 , 100.03 , -81.9294
0.87 , -86.6116 , 100.87 , -82.8684
0.88 , -85.9677 , 100.007 , -81.9294
0.88 , -86.6116 , 100.87 , -82.8684
0.89 , -85.8726 , 99.9353 , -81.9769
0.89 , -86.6116 , 100.87 , -82.8684
0.9 , -85.8726 , 100.007 , -81.9769
0.9 , -86.6116 , 100.87 , -82.8684
0.91 , -85.8726 , 100.007 , -81.9769
0.91 , -86.6116 , 100.87 , -82.8684
0.92 , -85.9202 , 99.9828 , -81.9532
0.92 , -86.6116 , 100.87 , -82.8684
0.93 , -86.0152 , 99.9828 , -82.0244
0.93 , -86.6116 , 100.87 , -82.8684
0.94 , -86.0627 , 100.03 , -82.0482
0.94 , -86.6116 , 100.87 , -82.8684
0.95 , -86.0627 , 99.9828 , -82.0244
0.95 , -86.6116 , 100.87 , -82.8684
0.96 , -86.0864 , 99.9828 , -82.0719
0.96 , -86.6116 , 100.87 , -82.8684
0.97 , -86.0627 , 99.9828 , -82.0482
0.97 , -86.6116 , 100.87 , -82.8684
0.98 , -86.0389 , 99.9828 , -82.0719
0.98 , -86.6116 , 100.87 , -82.8684
0.99 , -86.0152 , 99.9828 , -82.0482
0.99 , -86.6116 , 100.87 , -82.8684
1 , -85.9677 , 99.9591 , -82.0244
1 , -86.6116 , 100.87 , -82.8684
1.01 , -85.9202 , 99.9828 , -82.0719
1.01 , -86.6116 , 100.87 , -82.8684
1.02 , -85.8964 , 99.9591 , -82.0482
1.02 , -86.6116 , 100.87 , -82.8684
1.03 , -85.9202 , 100.007 , -82.0957
1.03 , -86.6116 , 100.87 , -82.8684
1.04 , -85.9439 , 99.9828 , -82.0719
1.04 , -86.6116 , 100.87 , -82.8684
1.05 , -85.9677 , 99.9828 , -82.0957
1.05 , -86.6116 , 100.87 , -82.8684
1.06 , -86.0389 , 99.9591 , -82.0719
1.06 , -86.6116 , 100.87 , -82.8684
1.07 , -86.1102 , 99.9828 , -82.0957
1.07 , -86.6116 , 100.87 , -82.8684
1.08 , -86.0864 , 99.9353 , -82.0719
1.08 , -86.6116 , 100.87 , -82.8684
1.09 , -86.1102 , 99.9828 , -82.1194
1.09 , -86.6116 , 100.87 , -82.8684
1.1 , -86.0864 , 100.007 , -82.0719
1.1 , -86.6116 , 100.87 , -82.8684
1.11 , -86.0152 , 100.054 , -82.0957
1.11 , -86.6116 , 100.87 , -82.8684
1.12 , -85.9202 , 99.9828 , -82.0957
1.12 , -86.6116 , 100.87 , -82.8684
1.13 , -85.8964 , 100.007 , -82.0719
1.13 , -86.6116 , 100.87 , -82.8684
1.14 , -85.8964 , 99.9828 , -82.0719
1.14 , -86.6116 , 100.87 , -82.8684
1.15 , -85.8964 , 100.007 , -82.0482
1.15 , -86.6116 , 100.87 , -82.8684
1.16 , -85.8964 , 100.007 , -82.0719
1.16 , -86.6116 , 100.87 , -82.8684
1.17 , -85.9677 , 100.007 , -82.0719
1.17 , -86.6116 , 100.87 , -82.8684
1.18 , -86.0627 , 99.9828 , -82.0957
1.18 , -86.6116 , 100.87 , -82.8684
1.19 , -86.0864 , 100.007 , -82.0719
1.19 , -86.6116 , 100.87 , -82.8684
1.2 , -86.0864 , 100.054 , -82.0244
1.2 , -86.6116 , 100.87 , -82.8684
1.21 , -86.0864 , 99.9828 , -82.0244
1.21 , -86.6116 , 100.87 , -82.8684
1.22 , -86.0627 , 99.9828 , -82.0007
1.22 , -86.6116 , 100.87 , -82.8684
1.23 , -85.9677 , 99.9591 , -82.0007
1.23 , -86.6116 , 100.87 , -82.8684
1.24 , -85.8726 , 99.9828 , -81.9056
1.24 , -86.6116 , 100.87 , -82.8684
1.25 , -85.8726 , 99.9828 , -81.9532
1.25 , -86.6116 , 100.87 , -82.8684
1.26 , -85.8726 , 99.9828 , -81.9056
1.26 , -86.6116 , 100.87 , -82.8684
1.27 , -85.9677 , 99.9591 , -81.9532
1.27 , -86.6116 , 100.87 , -82.8684
1.28 , -86.0152 , 99.9353 , -81.9056
1.28 , -86.6116 , 100.87 , -82.8684
1.29 , -86.0389 , 99.9828 , -81.9056
1.29 , -86.6116 , 100.87 , -82.8684
1.3 , -86.0627 , 100.03 , -81.9056
1.3 , -86.6116 , 100.87 , -82.8684
1.31 , -86.0627 , 99.9828 , -81.9294
1.31 , -86.6116 , 100.87 , -82.8684
1.32 , -86.0864 , 99.9828 , -81.8819
1.32 , -86.6116 , 100.87 , -82.8684
1.33 , -86.0152 , 99.9828 , -81.9294
1.33 , -86.6116 , 100.87 , -82.8684
1.34 , -86.0152 , 99.9591 , -81.8581
1.34 , -86.6116 , 100.87 , -82.8684
1.35 , -85.9439 , 99.9828 , -81.9056
1.35 , -86.6116 , 100.87 , -82.8684
1.36 , -85.8726 , 100.007 , -81.8819
1.36 , -86.6116 , 100.87 , -82.8684
1.37 , -85.8726 , 100.007 , -81.9056
1.37 , -86.6116 , 100.87 , -82.8684
1.38 , -85.8726 , 99.9828 , -81.9056
1.38 , -86.6116 , 100.87 , -82.8684
1.39 , -86.0152 , 99.9828 , -81.9056
1.39 , -86.6116 , 100.87 , -82.8684
1.4 , -86.0389 , 99.9591 , -81.9056
1.4 , -86.6116 , 100.87 , -82.8684
1.41 , -86.0627 , 99.9591 , -81.9294
1.41 , -86.6116 , 100.87 , -82.8684
1.42 , -86.0627 , 99.9828 , -81.9056
1.42 , -86.6116 , 100.87 , -82.8684
1.43 , -86.0627 , 99.9828 , -81.9294
1.43 , -86.6116 , 100.87 , -82.8684
1.44 , -86.0627 , 99.9828 , -81.8819
1.44 , -86.6116 , 100.87 , -82.8684
1.45 , -86.0152 , 99.9828 , -81.9294
1.45 , -86.6116 , 100.87 , -82.8684
1.46 , -85.9439 , 99.9828 , -81.8819
1.46 , -86.6116 , 100.87 , -82.8684
1.47 , -85.8964 , 99.9828 , -81.9294
1.47 , -86.6116 , 100.87 , -82.8684
1.48 , -85.8964 , 100.03 , -81.9056
1.48 , -86.6116 , 100.87 , -82.8684
1.49 , -85.8964 , 100.007 , -81.9532
1.49 , -86.6116 , 100.87 , -82.8684
1.5 , -85.8964 , 99.9591 , -81.9769
1.5 , -86.6116 , 100.87 , -82.8684
1.51 , -86.0152 , 99.9828 , -82.0719
1.51 , -86.6116 , 100.87 , -82.8684
1.52 , -86.0627 , 99.9828 , -82.0719
1.52 , -86.6116 , 100.87 , -82.8684
1.53 , -86.0627 , 99.9591 , -82.1194
1.53 , -86.6116 , 100.87 , -82.8684
1.54 , -86.0627 , 99.9828 , -82.0719
1.54 , -86.6116 , 100.87 , -82.8684
1.55 , -86.0627 , 99.9591 , -82.0957
1.55 , -86.6116 , 100.87 , -82.8684
1.56 , -86.0627 , 99.9828 , -82.0719
1.56 , -86.6116 , 100.87 , -82.8684
1.57 , -85.9439 , 99.9828 , -82.1194
1.57 , -86.6116 , 100.87 , -82.8684
1.58 , -85.8964 , 99.9828 , -82.0957
1.58 , -86.6116 , 100.87 , -82.8684
1.59 , -85.8964 , 99.9591 , -82.1194
1.59 , -86.6116 , 100.87 , -82.8684
1.6 , -85.8964 , 99.9828 , -82.0957
1.6 , -86.6116 , 100.87 , -82.8684
1.61 , -85.8964 , 99.9591 , -82.1194
1.61 , -86.6116 , 100.87 , -82.8684
1.62 , -85.9677 , 99.9591 , -82.0957
1.62 , -86.6116 , 100.87 , -82.8684
1.63 , -86.0389 , 100.007 , -82.1194
1.63 , -86.6116 , 100.87 , -82.8684
1.64 , -86.0864 , 100.102 , -82.0957
1.64 , -86.6116 , 100.87 , -82.8684
1.65 , -86.1102 , 99.9591 , -82.1194
1.65 , -86.6116 , 100.87 , -82.8684
1.66 , -86.0864 , 99.9828 , -82.1194
1.66 , -86.6116 , 100.87 , -82.8684
1.67 , -86.0627 , 100.007 , -82.0957
1.67 , -86.6116 , 100.87 , -82.8684
1.68 , -86.0389 , 99.9828 , -82.0957
1.68 , -86.6116 , 100.87 , -82.8684
1.69 , -85.8964 , 99.9828 , -82.0957
1.69 , -86.6116 , 100.87 , -82.8684
1.7 , -85.9202 , 99.9116 , -82.1194
1.7 , -86.6116 , 100.87 , -82.8684
1.71 , -85.8964 , 99.9591 , -82.0957
1.71 , -86.6116 , 100.87 , -82.8684
1.72 , -85.9439 , 100.007 , -82.1194
1.72 , -86.6116 , 100.87 , -82.8684
1.73 , -86.0152 , 99.9353 , -82.0719
1.73 , -86.6116 , 100.87 , -82.8684
1.74 , -86.1102 , 99.9828 , -82.0957
1.74 , -86.6116 , 100.87 , -82.8684
1.75 , -86.1102 , 99.9591 , -82.0719
1.75 , -86.6116 , 100.87 , -82.8684
1.76 , -86.1102 , 99.9828 , -82.0957
1.76 , -86.6116 , 100.87 , -82.8684
1.77 , -86.0864 , 99.9353 , -82.0482
1.77 , -86.6116 , 100.87 , -82.8684
1.78 , -85.9914 , 99.9591 , -82.0482
1.78 , -86.6116 , 100.87 , -82.8684
1.79 , -85.9439 , 99.9828 , -81.9769
1.79 , -86.6116 , 100.87 , -82.8684
1.8 , -85.9202 , 99.9828 , -81.9056
1.8 , -86.6116 , 100.87 , -82.8684
1.81 , -85.8964 , 100.007 , -81.9056
1.81 , -86.6116 , 100.87 , -82.8684
1.82 , -85.8964 , 99.9591 , -81.9532
1.82 , -86.6116 , 100.87 , -82.8684
1.83 , -85.9202 , 99.9828 , -81.9294
1.83 , -86.6116 , 100.87 , -82.8684
1.84 , -86.0152 , 100.007 , -81.9056
1.84 , -86.6116 , 100.87 , -82.8684
1.85 , -86.0864 , 99.9828 , -81.9532
1.85 , -86.6116 , 100.87 , -82.8684
1.86 , -86.0627 , 99.9828 , -81.8819
1.86 , -86.6116 , 100.87 , -82.8684
1.87 , -86.0627 , 99.9828 , -81.9056
1.87 , -86.6116 , 100.87 , -82.8684
1.88 , -86.0627 , 99.9591 , -81.8819
1.88 , -86.6116 , 100.87 , -82.8684
1.89 , -86.0627 , 99.9828 , -81.8819
1.89 , -86.6116 , 100.87 , -82.8684
1.9 , -86.0152 , 99.9828 , -81.9056
1.9 , -86.6116 , 100.87 , -82.8684
1.91 , -85.9202 , 99.9828 , -81.9056
1.91 , -86.6116 , 100.87 , -82.8684
1.92 , -85.8964 , 100.054 , -81.8819
1.92 , -86.6116 , 100.87 , -82.8684
1.93 , -85.8964 , 100.007 , -81.8819
1.93 , -86.6116 , 100.87 , -82.8684
1.94 , -85.8964 , 100.007 , -81.8819
1.94 , -86.6116 , 100.87 , -82.8684
1.95 , -85.8964 , 100.007 , -81.8819
1.95 , -86.6116 , 100.87 , -82.8684
1.96 , -86.0389 , 99.9828 , -81.8581
1.96 , -86.6116 , 100.87 , -82.8684
1.97 , -86.0627 , 99.9591 , -81.8819
1.97 , -86.6116 , 100.87 , -82.8684
1.98 , -86.0627 , 99.9828 , -81.8819
1.98 , -86.6116 , 100.87 , -82.8684
1.99 , -86.0627 , 99.9828 , -81.9056
1.99 , -86.6116 , 100.87 , -82.8684
pos1 -131.144, pos2 83.2228, pos3 -20.6847
0 , -86.514 , 99.8878 , -81.9056
0 , -131.144 , 83.2228 , -20.6847
0.01 , -88.1056 , 98.3438 , -81.7394
0.01 , -131.144 , 83.2228 , -20.6847
0.02 , -89.4833 , 97.2036 , -80.0053
0.02 , -131.144 , 83.2228 , -20.6847
0.03 , -90.6473 , 95.9446 , -77.7011
0.03 , -131.144 , 83.2228 , -20.6847
0.04 , -91.7875 , 94.6381 , -76.4183
0.04 , -131.144 , 83.2228 , -20.6847
0.05 , -93.1653 , 93.4266 , -75.8957
0.05 , -131.144 , 83.2228 , -20.6847
0.06 , -94.3768 , 92.2389 , -74.3042
0.06 , -131.144 , 83.2228 , -20.6847
0.07 , -95.5645 , 90.8373 , -72.9027
0.07 , -131.144 , 83.2228 , -20.6847
0.08 , -96.8472 , 89.6496 , -72.2375
0.08 , -131.144 , 83.2228 , -20.6847
0.09 , -98.0112 , 88.2956 , -70.9548
0.09 , -131.144 , 83.2228 , -20.6847
0.1 , -99.2227 , 87.1079 , -68.6981
0.1 , -131.144 , 83.2228 , -20.6847
0.11 , -100.553 , 85.9202 , -67.6054
0.11 , -131.144 , 83.2228 , -20.6847
0.12 , -101.741 , 84.5661 , -67.3441
0.12 , -131.144 , 83.2228 , -20.6847
0.13 , -102.928 , 83.521 , -65.9188
0.13 , -131.144 , 83.2228 , -20.6847
0.14 , -104.14 , 82.5945 , -64.3748
0.14 , -131.144 , 83.2228 , -20.6847
0.15 , -105.351 , 82.547 , -63.092
0.15 , -131.144 , 83.2228 , -20.6847
0.16 , -106.539 , 82.5945 , -61.9281
0.16 , -131.144 , 83.2228 , -20.6847
0.17 , -107.774 , 82.5708 , -60.7879
0.17 , -131.144 , 83.2228 , -20.6847
0.18 , -108.962 , 82.6183 , -59.3626
0.18 , -131.144 , 83.2228 , -20.6847
0.19 , -110.221 , 82.6895 , -58.4599
0.19 , -131.144 , 83.2228 , -20.6847
0.2 , -111.48 , 82.7608 , -57.4385
0.2 , -131.144 , 83.2228 , -20.6847
0.21 , -112.715 , 82.9033 , -55.3956
0.21 , -131.144 , 83.2228 , -20.6847
0.22 , -113.927 , 82.8796 , -54.2316
0.22 , -131.144 , 83.2228 , -20.6847
0.23 , -115.067 , 82.9033 , -53.9703
0.23 , -131.144 , 83.2228 , -20.6847
0.24 , -116.397 , 82.9271 , -52.6638
0.24 , -131.144 , 83.2228 , -20.6847
0.25 , -117.561 , 82.9271 , -50.3121
0.25 , -131.144 , 83.2228 , -20.6847
0.26 , -118.773 , 82.9033 , -49.1956
0.26 , -131.144 , 83.2228 , -20.6847
0.27 , -120.032 , 82.9508 , -48.6493
0.27 , -131.144 , 83.2228 , -20.6847
0.28 , -121.219 , 82.8796 , -47.2953
0.28 , -131.144 , 83.2228 , -20.6847
0.29 , -122.455 , 82.9033 , -46.2263
0.29 , -131.144 , 83.2228 , -20.6847
0.3 , -123.809 , 82.8796 , -44.9198
0.3 , -131.144 , 83.2228 , -20.6847
0.31 , -124.949 , 82.9508 , -42.9482
0.31 , -131.144 , 83.2228 , -20.6847
0.32 , -126.208 , 82.9271 , -41.7842
0.32 , -131.144 , 83.2228 , -20.6847
0.33 , -127.443 , 82.9271 , -41.2854
0.33 , -131.144 , 83.2228 , -20.6847
0.34 , -128.56 , 82.9746 , -40.2639
0.34 , -131.144 , 83.2228 , -20.6847
0.35 , -129.747 , 82.9033 , -38.9574
0.35 , -131.144 , 83.2228 , -20.6847
0.36 , -130.911 , 82.9033 , -37.8885
0.36 , -131.144 , 83.2228 , -20.6847
0.37 , -131.386 , 82.9271 , -35.5605
0.37 , -131.144 , 83.2228 , -20.6847
0.38 , -131.386 , 82.9508 , -34.0878
0.38 , -131.144 , 83.2228 , -20.6847
0.39 , -131.101 , 82.9271 , -34.064
0.39 , -131.144 , 83.2228 , -20.6847
0.4 , -130.959 , 82.9508 , -33.2564
0.4 , -131.144 , 83.2228 , -20.6847
0.41 , -130.864 , 82.9033 , -31.6648
0.41 , -131.144 , 83.2228 , -20.6847
0.42 , -130.84 , 82.9271 , -30.097
0.42 , -131.144 , 83.2228 , -20.6847
0.43 , -130.84 , 82.9984 , -28.4817
0.43 , -131.144 , 83.2228 , -20.6847
0.44 , -130.84 , 82.9508 , -27.4602
0.44 , -131.144 , 83.2228 , -20.6847
0.45 , -130.84 , 82.9508 , -26.9139
0.45 , -131.144 , 83.2228 , -20.6847
0.46 , -130.935 , 82.9508 , -25.4886
0.46 , -131.144 , 83.2228 , -20.6847
0.47 , -131.054 , 82.9508 , -23.7545
0.47 , -131.144 , 83.2228 , -20.6847
0.48 , -131.078 , 82.9508 , -22.9706
0.48 , -131.144 , 83.2228 , -20.6847
